,adresse_code_voie,code_postal,code_commune,code_departement,valeur_fonciere,surface_reelle_bati,surface_terrain,type_local,nombre_pieces_principales,latitude,longitude
2386233,1070,95110.0,95582,95,356550.0,65.0,207.0,Maison,4.0,48.976538,2.262269
2378306,0570,95120.0,95219,95,669500.0,110.0,353.0,Maison,6.0,48.983482,2.257746
2377435,1520,95120.0,95219,95,743000.0,209.0,621.0,Maison,8.0,48.985499,2.2603
2379083,1920,95120.0,95219,95,328000.0,75.0,400.0,Maison,4.0,48.991128,2.263772
2372277,0226,95120.0,95219,95,310400.0,82.0,97.0,Maison,4.0,48.986023,2.24663
3206228,1015,95120.0,95219,95,190000.0,98.0,1092.0,Maison,3.0,48.99667,2.263007
3279328,1657,95120.0,95219,95,2503787.0,60.0,3295.0,Appartement,2.0,48.981619,2.244843
3408011,0870,95120.0,95219,95,440000.0,77.0,495.0,Maison,3.0,48.998463,2.261486
3416460,1390,95120.0,95219,95,467000.0,80.0,359.0,Maison,5.0,48.986965,2.259162
3279334,1657,95120.0,95219,95,2503787.0,85.0,3295.0,Appartement,4.0,48.981619,2.244843
3412893,0350,95130.0,95491,95,350000.0,90.0,672.0,Maison,4.0,48.996901,2.238737
3214305,0274,95130.0,95252,95,300000.0,99.0,221.0,Maison,6.0,48.995695,2.225073
2841493,0325,95130.0,95491,95,8959222.0,66.0,4823.0,Appartement,3.0,49.004824,2.237338
2835172,0280,95130.0,95491,95,244000.0,55.0,191.0,Maison,3.0,48.997515,2.244515
3418802,0595,95130.0,95252,95,373000.0,58.0,322.0,Maison,4.0,48.991535,2.235204
2840810,0377,95130.0,95252,95,380000.0,107.0,369.0,Maison,6.0,48.98915,2.216501
3215508,0078,95130.0,95491,95,7411764.0,24.0,1748.0,Appartement,1.0,49.003414,2.237872
2841469,0325,95130.0,95491,95,8959222.0,82.0,4823.0,Maison,4.0,49.004824,2.237338
3416524,0435,95130.0,95252,95,270000.0,64.0,233.0,Maison,4.0,49.00102,2.216082
3275117,0150,95130.0,95252,95,640000.0,135.0,397.0,Maison,5.0,48.994352,2.241931
3275629,0031,95130.0,95491,95,4641524.5,86.0,171.0,Maison,4.0,49.004583,2.230849
3417145,0377,95130.0,95252,95,170000.0,41.0,96.0,Maison,2.0,48.988351,2.216385
2837027,0415,95130.0,95252,95,335000.0,51.0,314.0,Local industriel. commercial ou assimilé,0.0,48.989077,2.236574
3262418,0090,95140.0,95268,95,190000.0,54.0,309.0,Maison,3.0,48.968671,2.393815
3260124,0036,95140.0,95268,95,3866815.8,89.0,103.0,Local industriel. commercial ou assimilé,0.0,48.976072,2.410369
3260128,0036,95140.0,95268,95,3866815.8,99.0,103.0,Appartement,4.0,48.976072,2.410369
2824751,0072,95140.0,95268,95,350000.0,116.0,500.0,Maison,4.0,48.962955,2.409126
2363121,0124,95140.0,95268,95,1300000.0,860.0,1513.0,Local industriel. commercial ou assimilé,0.0,48.960973,2.403584
3260149,0026,95140.0,95268,95,3866815.8,80.0,2861.0,Appartement,3.0,48.976002,2.409824
3265828,0365,95140.0,95268,95,235000.0,109.0,345.0,Maison,5.0,48.964851,2.410159
2820310,0495,95140.0,95268,95,1039474.3,52.0,70122.0,Local industriel. commercial ou assimilé,0.0,48.975382,2.417504
2365987,0507,95140.0,95268,95,155000.0,60.0,305.0,Maison,4.0,48.967604,2.391667
2379740,0731,95150.0,95607,95,359700.0,50.0,289.0,Maison,3.0,49.025558,2.216546
3417997,0700,95150.0,95607,95,305000.0,90.0,319.0,Maison,5.0,49.021258,2.23253
2377360,0560,95150.0,95607,95,402450.0,141.0,195.0,Maison,7.0,49.026794,2.224814
3413875,0726,95150.0,95607,95,319000.0,93.0,184.0,Maison,5.0,49.008032,2.211072
2373155,0710,95150.0,95607,95,303000.0,52.0,383.0,Maison,3.0,49.009025,2.207
3215244,0616,95150.0,95607,95,25817164.0,29.0,1777.0,Appartement,1.0,49.028017,2.216699
3214989,0508,95150.0,95607,95,25817164.0,20.0,6231.0,Appartement,1.0,49.021458,2.208484
2841423,0655,95150.0,95607,95,800000.0,77.0,3000.0,Appartement,4.0,49.023442,2.237039
3273609,0620,95150.0,95607,95,966000.0,94.0,1886.0,Appartement,4.0,49.009672,2.208141
2832613,0634,95150.0,95607,95,260000.0,86.0,157.0,Maison,4.0,49.02059,2.216347
3409057,0020,95150.0,95607,95,260000.0,55.0,140.0,Maison,3.0,49.013063,2.206866
2841401,0655,95150.0,95607,95,800000.0,77.0,5311.0,Appartement,4.0,49.023442,2.237039
2831941,0557,95150.0,95607,95,450000.0,110.0,512.0,Maison,4.0,49.029956,2.226781
3215204,0616,95150.0,95607,95,25817164.0,76.0,1777.0,Appartement,4.0,49.028017,2.216699
2842975,0660,95160.0,95428,95,19326104.0,36.0,646.0,Appartement,1.0,49.007294,2.314067
2843364,1493,95160.0,95428,95,19326104.0,68.0,1325.0,Appartement,3.0,49.008285,2.31764
3211926,0030,95160.0,95428,95,599990.0,202.0,891.0,Maison,7.0,48.975091,2.309875
3274597,1290,95160.0,95428,95,249600.0,40.0,385.0,Maison,3.0,48.995751,2.327571
3417151,1300,95160.0,95428,95,412550.0,61.0,481.0,Maison,3.0,48.992798,2.315437
3416098,0380,95160.0,95428,95,300000.0,26.0,360.0,Appartement,1.0,48.990038,2.324585
3276049,1350,95160.0,95428,95,347700.0,115.0,459.0,Maison,5.0,48.995791,2.330821
3204468,0800,95160.0,95428,95,405600.0,64.0,635.0,Maison,5.0,48.994254,2.322905
3209728,0650,95160.0,95428,95,763000.0,33.0,379.0,Appartement,2.0,48.986089,2.319421
2843540,0565,95160.0,95428,95,19326104.0,36.0,940.0,Appartement,1.0,49.008086,2.319178
2843081,1315,95160.0,95428,95,19326104.0,62.0,1526.0,Appartement,3.0,49.006547,2.312699
3416054,1630,95160.0,95428,95,575000.0,83.0,246.0,Maison,3.0,,
2843203,1605,95160.0,95428,95,19326104.0,62.0,2125.0,Appartement,3.0,49.007726,2.317482
3418672,0860,95160.0,95428,95,430000.0,80.0,703.0,Maison,3.0,48.989071,2.332532
2843548,0565,95160.0,95428,95,19326104.0,36.0,940.0,Appartement,1.0,49.008086,2.319178
2372048,1300,95160.0,95428,95,532000.0,107.0,600.0,Maison,5.0,48.992668,2.314817
3276223,1494,95160.0,95428,95,590000.0,146.0,733.0,Maison,7.0,48.984232,2.323653
3266679,0040,95160.0,95428,95,560000.0,145.0,252.0,Maison,5.0,48.971936,2.313436
2843252,1605,95160.0,95428,95,19326104.0,75.0,2125.0,Appartement,4.0,49.007726,2.317482
2837926,0870,95160.0,95428,95,297000.0,138.0,108.0,Maison,5.0,48.995126,2.324525
3269523,1300,95160.0,95428,95,322980.0,116.0,276.0,Maison,7.0,48.992332,2.313075
2843424,1357,95160.0,95428,95,19326104.0,62.0,1526.0,Appartement,0.0,49.00768,2.318691
3270725,1270,95160.0,95428,95,5201462.0,75.0,1229.0,Appartement,3.0,48.987914,2.318175
2843575,0565,95160.0,95428,95,19326104.0,70.0,816.0,Appartement,3.0,49.007453,2.319474
3417268,0963,95160.0,95428,95,125000.0,65.0,468.0,Maison,4.0,48.984706,2.310549
3270824,0305,95170.0,95197,95,2621247.0,125.0,2030.0,Maison,5.0,48.97507,2.331637
3274026,0635,95170.0,95197,95,217000.0,70.0,43.0,Maison,4.0,48.975514,2.332982
3205821,0330,95170.0,95197,95,280000.0,68.0,347.0,Maison,3.0,48.958483,2.320853
3207608,0780,95170.0,95197,95,410000.0,75.0,365.0,Appartement,6.0,48.97626,2.330954
3414677,1120,95170.0,95197,95,4731194.5,34.0,1158.0,Appartement,1.0,48.971006,2.326243
3207771,0545,95170.0,95197,95,750000.0,67.0,615.0,Maison,2.0,48.960519,2.329604
3277254,0505,95170.0,95197,95,1500000.0,40.0,628.0,Appartement,2.0,48.967794,2.315796
3414719,1120,95170.0,95197,95,4731194.5,34.0,1158.0,Appartement,1.0,48.971006,2.326243
3208944,1095,95170.0,95197,95,555000.0,121.0,594.0,Maison,5.0,48.969346,2.317425
3413490,0285,95170.0,95197,95,660000.0,22.0,340.0,Appartement,1.0,48.97504,2.323657
2348600,0153,95180.0,95388,95,420000.0,26.0,551.0,Appartement,1.0,49.026348,1.98504
3383335,0059,95180.0,95388,95,130000.0,63.0,100.0,Maison,3.0,49.023553,1.986514
3399654,0692,95190.0,95280,95,12256606.0,65.0,75477.0,Appartement,3.0,49.037233,2.459332
3399488,0692,95190.0,95280,95,12256606.0,75.0,75477.0,Appartement,4.0,49.037233,2.459332
3266233,1115,95190.0,95280,95,5000000.0,8.0,15000.0,Local industriel. commercial ou assimilé,0.0,49.025522,2.454398
3398435,0692,95190.0,95280,95,12256606.0,77.0,75477.0,Appartement,4.0,49.037233,2.459332
3399493,0692,95190.0,95280,95,12256606.0,64.0,75477.0,Appartement,3.0,49.037233,2.459332
3398874,0692,95190.0,95280,95,12256606.0,62.0,75477.0,Appartement,3.0,49.037233,2.459332
3402669,0558,95190.0,95241,95,240000.0,65.0,338.0,Maison,3.0,49.051424,2.453029
2827851,1608,95190.0,95280,95,3128559.0,81.0,14265.0,Appartement,5.0,,
3399553,0692,95190.0,95280,95,12256606.0,77.0,75477.0,Appartement,4.0,49.037233,2.459332
3399211,0692,95190.0,95280,95,12256606.0,73.0,75477.0,Appartement,4.0,49.037233,2.459332
3265784,0811,95190.0,95280,95,9250000.0,643.0,23920.0,Local industriel. commercial ou assimilé,0.0,49.021944,2.468018
3265746,0811,95190.0,95280,95,9250000.0,1495.0,23920.0,Local industriel. commercial ou assimilé,0.0,49.021944,2.468018
3257837,1480,95190.0,95280,95,265000.0,117.0,482.0,Maison,5.0,49.041732,2.472211
3399745,0692,95190.0,95280,95,12256606.0,88.0,75477.0,Appartement,5.0,49.037233,2.459332
3398671,0692,95190.0,95280,95,12256606.0,90.0,75477.0,Appartement,5.0,49.037233,2.459332
3263223,1100,95190.0,95280,95,260000.0,80.0,352.0,Maison,3.0,49.023898,2.46653
3266227,1115,95190.0,95280,95,5000000.0,25.0,15000.0,Local industriel. commercial ou assimilé,0.0,49.025522,2.454398
3400677,1120,95190.0,95280,95,169000.0,41.0,339.0,Maison,3.0,49.028176,2.463736
3262346,0020,95190.0,95241,95,225000.0,117.0,109.0,Maison,4.0,49.053075,2.448685
3202996,1680,95190.0,95280,95,9436397.0,76.0,2895.0,Appartement,4.0,49.035176,2.451924
3202809,1680,95190.0,95280,95,9436397.0,64.0,4654.0,Appartement,3.0,49.034551,2.453427
3201662,1574,95190.0,95280,95,9436397.0,89.0,10685.0,Appartement,5.0,49.035396,2.455177
3201946,1574,95190.0,95280,95,9436397.0,64.0,6072.0,Appartement,3.0,49.035396,2.455177
3192065,0295,95190.0,95280,95,205000.0,81.0,440.0,Maison,3.0,49.037298,2.457776
3203172,0941,95190.0,95280,95,9436397.0,89.0,6107.0,Appartement,5.0,49.03411,2.451438
2827757,1608,95190.0,95280,95,3128559.0,44.0,14265.0,Appartement,2.0,,
3201879,1574,95190.0,95280,95,9436397.0,64.0,6072.0,Appartement,3.0,49.035396,2.455177
3201200,1574,95190.0,95280,95,9436397.0,76.0,6072.0,Appartement,4.0,49.035396,2.455177
3202121,1574,95190.0,95280,95,9436397.0,78.0,10685.0,Appartement,4.0,49.035396,2.455177
3202071,1574,95190.0,95280,95,9436397.0,76.0,6072.0,Appartement,4.0,49.035396,2.455177
3203738,0460,95190.0,95241,95,432147.9,69.0,725.0,Maison,3.0,49.053654,2.452099
2830398,0230,95200.0,95585,95,98882760.0,45.0,2925.0,Appartement,2.0,48.975233,2.384983
2363642,0790,95200.0,95585,95,36080000.0,75.0,116.0,Appartement,4.0,48.985853,2.36786
2829830,0120,95200.0,95585,95,98882760.0,50.0,6199.0,Appartement,3.0,48.976346,2.38076
2829198,1380,95200.0,95585,95,98882760.0,54.0,2856.0,Appartement,3.0,48.980556,2.383182
3258379,1100,95200.0,95585,95,242000.0,80.0,326.0,Maison,4.0,48.99268,2.372988
3266542,0390,95200.0,95585,95,205000.0,59.0,600.0,Maison,3.0,,
3262341,2140,95200.0,95585,95,210000.0,60.0,390.0,Maison,2.0,48.98661,2.402101
2829280,2035,95200.0,95585,95,98882760.0,59.0,5036.0,Appartement,4.0,48.980166,2.387538
2363344,0555,95200.0,95585,95,36080000.0,98.0,15322.0,Appartement,5.0,48.985986,2.370679
2363377,0555,95200.0,95585,95,36080000.0,64.0,15322.0,Appartement,3.0,48.985986,2.370679
2363256,0555,95200.0,95585,95,36080000.0,63.0,15322.0,Appartement,3.0,48.985986,2.370679
2363683,0790,95200.0,95585,95,36080000.0,63.0,116.0,Appartement,3.0,48.985853,2.36786
2830486,0870,95200.0,95585,95,98882760.0,58.0,1732.0,Appartement,4.0,48.974853,2.386164
2363519,0790,95200.0,95585,95,36080000.0,62.0,116.0,Appartement,3.0,48.985853,2.36786
2830762,0515,95200.0,95585,95,98882760.0,59.0,6590.0,Appartement,3.0,48.974006,2.372733
3404495,0260,95200.0,95585,95,400000.0,133.0,543.0,Maison,7.0,48.992316,2.37115
2363646,0790,95200.0,95585,95,36080000.0,47.0,116.0,Appartement,2.0,48.985853,2.36786
3265391,1070,95200.0,95585,95,185000.0,44.0,490.0,Maison,2.0,,
2829666,0070,95200.0,95585,95,98882760.0,54.0,3471.0,Appartement,3.0,48.980356,2.378696
2828660,2400,95200.0,95585,95,98882760.0,39.0,596.0,Appartement,2.0,48.997146,2.380665
2828868,1550,95200.0,95585,95,98882760.0,39.0,3803.0,Appartement,2.0,48.975816,2.384201
2828999,2035,95200.0,95585,95,98882760.0,43.0,5679.0,Appartement,2.0,48.980673,2.389204
3193906,0650,95200.0,95585,95,355000.0,18.0,100.0,Appartement,1.0,48.992291,2.378553
2830290,1700,95200.0,95585,95,98882760.0,67.0,1472.0,Appartement,4.0,48.975395,2.38244
2829274,2035,95200.0,95585,95,98882760.0,59.0,5036.0,Appartement,4.0,48.980166,2.387538
2830116,0290,95200.0,95585,95,98882760.0,54.0,3050.0,Appartement,3.0,48.979668,2.380362
2829283,1050,95200.0,95585,95,98882760.0,225.0,289.0,Local industriel. commercial ou assimilé,0.0,48.977584,2.379887
3395589,0790,95200.0,95585,95,1600000.0,980.0,750.0,Local industriel. commercial ou assimilé,0.0,48.976692,2.36561
2829504,1050,95200.0,95585,95,98882760.0,50.0,1408.0,Appartement,3.0,48.977475,2.382633
3408717,1090,95210.0,95555,95,598500.0,98.0,443.0,Maison,4.0,48.976002,2.288941
3268972,0990,95210.0,95555,95,2580000.0,73.0,3331.0,Appartement,4.0,48.960613,2.283593
2833472,0250,95210.0,95555,95,505000.0,120.0,202.0,Maison,6.0,48.975979,2.290583
2380676,0170,95210.0,95555,95,1734522.0,34.0,530.0,Appartement,1.0,48.971862,2.293124
3269086,0990,95210.0,95555,95,2580000.0,73.0,3331.0,Appartement,4.0,48.960613,2.283593
3279936,0070,95220.0,95306,95,334000.0,97.0,473.0,Maison,4.0,49.013777,2.13471
2383358,0905,95220.0,95306,95,318000.0,170.0,502.0,Maison,7.0,48.994751,2.150163
2384382,0410,95220.0,95306,95,282430.0,54.0,129.0,Maison,3.0,49.000346,2.150962
3429480,1190,95220.0,95306,95,539000.0,167.0,797.0,Maison,7.0,48.986534,2.165225
2385994,0850,95220.0,95306,95,478000.0,169.0,380.0,Maison,6.0,48.998868,2.168074
3285438,0255,95220.0,95306,95,325000.0,67.0,886.0,Maison,3.0,,
3217304,0241,95220.0,95306,95,315000.0,88.0,236.0,Maison,5.0,49.000996,2.150339
2845438,0860,95220.0,95306,95,285000.0,105.0,537.0,Maison,5.0,49.014191,2.131696
3425179,0280,95220.0,95306,95,265000.0,61.0,492.0,Maison,3.0,48.994124,2.158614
3286653,1380,95220.0,95306,95,408000.0,133.0,523.0,Maison,6.0,49.000119,2.149979
3281671,0875,95220.0,95306,95,400000.0,124.0,443.0,Maison,5.0,48.995668,2.136359
3210098,0220,95230.0,95598,95,270000.0,43.0,557.0,Appartement,2.0,48.988666,2.301184
3412286,0770,95230.0,95598,95,300000.0,30.0,47.0,Local industriel. commercial ou assimilé,0.0,48.98774,2.302165
2378974,0330,95230.0,95598,95,308000.0,75.0,310.0,Maison,3.0,48.987398,2.299347
3268449,0800,95230.0,95598,95,385000.0,70.0,327.0,Maison,4.0,48.98166,2.302356
2376713,1430,95230.0,95598,95,590000.0,88.0,450.0,Maison,4.0,48.987633,2.293378
3413196,0240,95230.0,95598,95,440000.0,140.0,424.0,Maison,5.0,48.987136,2.291419
3413993,0715,95230.0,95598,95,532500.0,161.0,614.0,Maison,8.0,48.987795,2.306182
3411871,0860,95230.0,95598,95,300000.0,51.0,327.0,Maison,3.0,48.985886,2.293572
3220161,0570,95240.0,95176,95,300000.0,71.0,205.0,Maison,3.0,48.971726,2.199368
3219713,0228,95240.0,95176,95,482000.0,112.0,434.0,Maison,5.0,48.967019,2.204906
2847482,1181,95240.0,95176,95,485000.0,132.0,343.0,Maison,5.0,48.954461,2.199199
3227372,0530,95240.0,95176,95,7184309.0,44.0,5326.0,Appartement,2.0,48.979003,2.198021
3425012,0440,95240.0,95176,95,391153.0,87.0,256.0,Maison,4.0,48.978569,2.190121
3227479,0530,95240.0,95176,95,7184309.0,31.0,8790.0,Appartement,1.0,48.979003,2.198021
3226863,0675,95240.0,95176,95,7184309.0,37.0,13720.0,Appartement,2.0,48.979237,2.202785
2387333,1130,95240.0,95176,95,414000.0,86.0,499.0,Maison,2.0,48.965892,2.187472
3227057,0890,95240.0,95176,95,7184309.0,49.0,2114.0,Appartement,2.0,48.967352,2.201016
3224715,1328,95240.0,95176,95,351000.0,77.0,180.0,Maison,4.0,48.961439,2.190785
2383720,0950,95240.0,95176,95,6480000.0,66.0,3831.0,Appartement,3.0,48.967555,2.209232
2383637,0950,95240.0,95176,95,6480000.0,49.0,3831.0,Appartement,2.0,48.967555,2.209232
3226870,0675,95240.0,95176,95,7184309.0,37.0,13720.0,Appartement,2.0,48.979237,2.202785
3281577,0510,95240.0,95176,95,305000.0,101.0,236.0,Maison,4.0,48.970258,2.208845
2386899,0890,95240.0,95176,95,447000.0,103.0,262.0,Maison,5.0,48.966754,2.199897
2385636,0670,95240.0,95176,95,339000.0,54.0,220.0,Maison,3.0,48.974376,2.184184
3208988,0210,95250.0,95051,95,385000.0,102.0,461.0,Maison,5.0,49.016424,2.192657
2378921,0110,95250.0,95051,95,352000.0,149.0,529.0,Maison,4.0,49.019872,2.191645
3267132,0270,95250.0,95051,95,263000.0,70.0,228.0,Maison,3.0,49.012235,2.200715
2839532,0450,95250.0,95051,95,340000.0,76.0,379.0,Maison,4.0,49.019492,2.200129
3418942,0780,95250.0,95051,95,325000.0,67.0,585.0,Local industriel. commercial ou assimilé,0.0,49.014001,2.197899
3410910,0310,95250.0,95051,95,376000.0,38.0,328.0,Local industriel. commercial ou assimilé,0.0,49.006069,2.204653
2844597,0730,95250.0,95051,95,2053250.0,176.0,1416.0,Maison,5.0,49.010364,2.195665
3412643,0370,95250.0,95051,95,430000.0,40.0,77.0,Appartement,2.0,49.00869,2.197709
2816871,0430,95260.0,95052,95,235000.0,106.0,323.0,Maison,4.0,49.139407,2.293701
2808691,0330,95260.0,95052,95,198000.0,59.0,237.0,Maison,3.0,49.139835,2.290303
2355733,0130,95260.0,95052,95,300000.0,133.0,606.0,Appartement,4.0,49.142047,2.284026
2818580,0090,95260.0,95052,95,255000.0,22.0,84.0,Appartement,1.0,49.141881,2.286746
3383054,0270,95260.0,95052,95,240000.0,21.0,271.0,Appartement,1.0,49.142253,2.29114
3379593,0440,95260.0,95052,95,115000.0,120.0,355.0,Maison,5.0,49.145347,2.291165
3187741,0240,95260.0,95052,95,230000.0,90.0,221.0,Maison,5.0,49.145262,2.296222
2815511,0430,95260.0,95052,95,245000.0,85.0,659.0,Maison,6.0,49.138735,2.29313
3393028,0020,95260.0,95052,95,200000.0,42.0,120.0,Appartement,2.0,49.143338,2.287036
2825949,0230,95270.0,95594,95,337900.0,127.0,800.0,Maison,4.0,49.123422,2.391729
3406985,0145,95270.0,95566,95,265000.0,96.0,206.0,Maison,4.0,49.10451,2.339457
2366463,0860,95270.0,95149,95,301000.0,83.0,380.0,Maison,4.0,49.128586,2.424364
3397397,0820,95270.0,95149,95,345000.0,99.0,471.0,Maison,5.0,49.121537,2.42999
3191321,0360,95270.0,95149,95,105000.0,29.0,628.0,Maison,2.0,49.123428,2.435124
3195527,0180,95270.0,95594,95,150000.0,70.0,675.0,Maison,3.0,49.122001,2.396234
3195594,0720,95270.0,95652,95,295000.0,120.0,400.0,Maison,5.0,49.118536,2.366989
3263073,0388,95270.0,95456,95,243000.0,77.0,683.0,Maison,3.0,49.139154,2.335674
2362308,B065,95270.0,95214,95,385000.0,150.0,1917.0,Maison,4.0,49.083646,2.412164
2364210,0800,95270.0,95026,95,343350.0,142.0,322.0,Maison,5.0,49.148674,2.400954
3403297,0140,95270.0,95456,95,365000.0,230.0,2046.0,Maison,2.0,49.132384,2.331024
3396904,0338,95270.0,95352,95,300000.0,88.0,460.0,Maison,4.0,49.117453,2.4268
2362256,0453,95270.0,95352,95,267500.0,69.0,452.0,Maison,3.0,49.117709,2.422405
2821829,1220,95270.0,95652,95,170000.0,43.0,86.0,Maison,3.0,49.12936,2.370553
2366073,0013,95270.0,95594,95,349000.0,119.0,709.0,Maison,5.0,49.122903,2.398946
3264529,0160,95270.0,95566,95,325000.0,70.0,193.0,Maison,2.0,49.104366,2.353168
2825974,0250,95270.0,95566,95,137000.0,90.0,29.0,Maison,3.0,49.108137,2.348177
2361681,0180,95270.0,95594,95,358000.0,132.0,764.0,Maison,5.0,49.121945,2.396442
3400289,B103,95270.0,95352,95,1.0,18.0,300.0,Maison,1.0,49.109974,2.413179
3256047,1300,95280.0,95323,95,335000.0,112.0,454.0,Maison,5.0,49.013143,2.034469
3184660,0382,95280.0,95323,95,242700.0,66.0,121.0,Maison,3.0,49.013163,2.047379
3244448,0417,95280.0,95323,95,266000.0,94.0,273.0,Maison,5.0,49.012423,2.031662
3181516,0153,95280.0,95323,95,275000.0,115.0,293.0,Maison,6.0,49.012329,2.038092
3246226,0004,95280.0,95323,95,237000.0,75.0,243.0,Maison,4.0,49.018548,2.027415
2813433,0416,95280.0,95323,95,377000.0,120.0,774.0,Maison,5.0,49.01343,2.052176
2351611,0221,95280.0,95323,95,292000.0,88.0,192.0,Maison,5.0,49.012432,2.02927
3182104,0393,95280.0,95323,95,268000.0,96.0,139.0,Maison,4.0,49.012413,2.049651
3184514,0620,95290.0,95313,95,535000.0,136.0,600.0,Maison,5.0,49.1038,2.217714
3387741,0030,95290.0,95313,95,485000.0,80.0,615.0,Maison,3.0,49.108388,2.21372
3185856,0470,95290.0,95313,95,1020000.0,55.0,625.0,Appartement,3.0,49.111174,2.22375
3249903,0470,95290.0,95313,95,898000.0,152.0,894.0,Maison,5.0,49.110712,2.222667
3394201,0571,95290.0,95313,95,270000.0,101.0,294.0,Maison,5.0,49.120647,2.226868
3389671,0270,95290.0,95313,95,252000.0,80.0,164.0,Maison,3.0,49.1117,2.22743
2354797,0400,95290.0,95313,95,355000.0,130.0,485.0,Maison,6.0,49.113014,2.230544
2360054,0018,95300.0,95500,95,165450240.0,72.0,2769.0,Appartement,3.0,49.04355,2.085767
2811334,0590,95300.0,95500,95,179000.0,45.0,53.0,Maison,2.0,49.055414,2.096749
3190054,1930,95300.0,95500,95,11183343.0,20.0,1574.0,Appartement,1.0,49.041936,2.089845
2359979,0018,95300.0,95500,95,165450240.0,81.0,2769.0,Appartement,4.0,49.04355,2.085767
2348442,1940,95300.0,95500,95,260000.0,20.0,35.0,Appartement,1.0,49.05653,2.103547
2354730,1300,95300.0,95500,95,445315.0,96.0,594.0,Maison,6.0,49.047866,2.085607
3245137,0490,95300.0,95500,95,320000.0,16.0,44.0,Appartement,1.0,49.049754,2.092831
2353974,0620,95300.0,95500,95,274000.0,67.0,119.0,Maison,3.0,49.048242,2.086844
2814752,1930,95300.0,95500,95,191300.0,61.0,282.0,Maison,4.0,49.043939,2.09042
2811388,1660,95300.0,95500,95,1060000.0,55.0,326.0,Appartement,2.0,49.050014,2.090789
3178985,0643,95300.0,95500,95,400000.0,146.0,280.0,Maison,5.0,49.055832,2.085935
3190103,1930,95300.0,95500,95,11183343.0,19.0,1574.0,Appartement,1.0,49.041936,2.089845
3190011,1930,95300.0,95500,95,11183343.0,19.0,1574.0,Appartement,1.0,49.041936,2.089845
2810979,0155,95310.0,95572,95,4575000.0,202.0,11019.0,Local industriel. commercial ou assimilé,0.0,49.040307,2.14081
3245400,0279,95310.0,95572,95,200000.0,75.0,128.0,Maison,4.0,49.041721,2.1136
2345223,0323,95310.0,95572,95,325000.0,88.0,437.0,Maison,5.0,49.056588,2.127241
3391344,0323,95310.0,95572,95,231315.0,65.0,126.0,Maison,3.0,49.055914,2.128999
2810317,0337,95310.0,95572,95,500000.0,200.0,1018.0,Local industriel. commercial ou assimilé,0.0,49.051734,2.125287
